Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2025-11-05,0.2175192509483661,0.10218376252208494,0.0699816640046691,-0.27283780620663545,-0.30503312497353097,0.32727887055800053,0.8069222153489908,0.035508774125880826,-0.12159725117597409,0.26408329311708556,1.1459909258923453,0.35590071605646467,0.2783491804039202,0.28554417216555095,0.47519740132074606,0.04153768750570208,0.1122639469566582,-0.10199006081116047,0.0810146706296635,0.6549680064958883,0.5218628153164597,-0.15600945607401717,-0.33435329433790884,0.3672902223655179,-0.16053503271461134,0.07135358136513048,-0.13745451837173261,0.33260023190331034,0.46764152408957615,0.04255557431046708,0.19960942367280188,-0.1382905895111981,0.17242912174591773,0.13909535436468956,0.24170528201154218,-0.04460948134016984,0.19442102691930008,0.7879873692054544,0.8633151637601453,0.41025889139463345,0.363813511620952,0.6565089339633896,0.6671366276595458,0.5582417240271633,-0.025184565253235314,0.020163977922132537,0.5147041712857205,0.6543103364645091,0.06099048490282577,0.08336294142347511,0.19910432942938328,0.4276394411240749,0.08553377057197808,-0.07374206378295756,0.13915745090229237,-0.10800572970056022,-0.0874092043810395,1.229925300921109,0.09527842020043908,0.05959901890267916,-0.15752404131405917,0.03665663640290928,0.12481427926947908,0.3173451297575238,0.13840173594188188,-0.14099428801916913,0.45318972344674613,0.24513862300330724,1.391372780573764,0.09497563952685217,0.4527972461932237,-0.18667462661309608,-0.06760587390816875,0.44214169085948374,0.4868819054122673,-0.10391579834194342,-0.062412321314315955,-0.0936294751918868,3.4823473784329098,0.1783032503554849,0.11190894940987683,0.49462342782825197,-0.14035989451718178,0.3375111237244155,0.06699440256478173,0.1357043937110365,0.16004501855587883,0.02101112130943883,-0.0699780047310895,0.8558519369157107,-0.17587037316161913,0.2662116040955631,-0.4100222851708195,-0.04357932930085884,-0.26295734842917307,0.020930946143737916,0.17778080284763065,0.025691991124222158,0.37421159862837605,0.24661630001528523,0.024709442228495915
2025-11-06,0.22078085569060257,0.13083683742417063,0.08217255256334521,-0.28820689914962205,-0.3199335162507132,0.29776604918061267,0.6892899268465211,0.029132236615190488,-0.13165110637331512,0.24139337420321572,1.1303917196256692,0.3681846407423097,0.26716960546187285,0.3197214427433852,0.47761513754075224,0.03302249175629157,0.10081091051315516,-0.11726142724970368,0.11499239044283494,0.662356420565573,0.5361318142203177,-0.15459525757580606,-0.33360528680807777,0.3611345418149552,-0.187744538570636,0.047772200622869576,-0.19224763234226316,0.30524770453972727,0.5008925464138572,0.03836238207704512,0.2001131550016504,-0.14253671502504273,0.16351239085513858,0.14283494157119359,0.21755069022460938,-0.023024674317032034,0.18286694519550584,0.7883003413715608,0.8664897056942189,0.4144782021435016,0.34306324033410984,0.6791006670387274,0.6899418315841821,0.5712558226275062,-0.04487266482834995,0.022325922333271908,0.5570317275759991,0.65364124873401,0.06292137610811799,0.07953966103248433,0.21975439490158477,0.4562508652418791,0.0925678617873622,-0.08221391252496701,0.17176796145130724,-0.11229911976852358,-0.10942740063221645,1.2098977701416422,0.10063479637141226,0.04276850684247124,-0.15311320770176728,0.04154613934265439,0.1073806151914598,0.3278767543616561,0.14038079848974805,-0.1267598287279298,0.44649510832626316,0.22614683437216287,1.3525515845807288,0.07888224068750116,0.45202578186118614,-0.18042121826978896,-0.1003781808858406,0.3828294159372343,0.4518835475382623,-0.11594863397557853,-0.04201457119679164,-0.09140548309098051,3.2272398864231686,0.1931354996094361,0.07215445095913164,0.5136318944550575,-0.1310335613400201,0.34455597105403357,0.06609833611634341,0.10225775393609471,0.1792089704675084,0.02251547597928738,-0.09087096527813021,0.8362296589795057,-0.18187414901598287,0.25761095899770714,-0.41098697030016074,-0.029298292102030832,-0.25162179335004264,0.03742910055244364,0.1626737879078748,0.036570042993721685,0.3807499976054829,0.24525686273385494,0.00025293410718996157
2025-11-07,0.207068480827153,0.12466817471380298,0.093640640841123,-0.27850663379292784,-0.32784424328460526,0.2465888970374699,0.6485951379980031,0.03638195894548901,-0.1393936201196444,0.22511280031132497,1.0290808063599974,0.3499676713444033,0.2888079510619308,0.3001901942118419,0.4743867202065226,0.012300188561600978,0.0888517372105222,-0.12402436645733073,0.12133195590756429,0.6269242142740539,0.49099678180007245,-0.14423548101894168,-0.33309968117934186,0.3277640112974036,-0.17928896220397672,0.041997651790874,-0.18877284332844135,0.29812590347975054,0.48839681688040915,0.05632635018398724,0.18481596410380763,-0.15538318294520237,0.15600776382537496,0.12411626968956968,0.11893978050092091,-0.02606200087049204,0.1914845125779836,0.7640694642538288,0.8256707933697907,0.3564712650730717,0.33148884365191944,0.6389018832055007,0.6499328132348976,0.5226675540428449,-0.05044353375390642,0.0067093152266173295,0.5177344415338012,0.6350772541638599,0.055438927803791005,0.0870198547605634,0.2162993311474355,0.4486497728247598,0.11170104354491261,-0.06373812929653866,0.15554577406745707,-0.13810148036226033,-0.11646404819703493,1.1078276080430256,0.09807223890516581,0.03139351859772033,-0.14680394288650422,0.061896120176992975,0.08950419903821483,0.3288254945387743,0.14890385698398534,-0.11976890340623592,0.4167411400057275,0.21652149607389304,1.264796001324906,0.10034412878296295,0.4447513318307781,-0.19921091587313988,-0.11242585511896785,0.3451787227918761,0.4066815412939697,-0.11542395991436938,-0.04949744698759273,-0.08986948814387075,2.4799528448814905,0.20373520516636456,0.053200092350008,0.5171966145770446,-0.09618703099996517,0.35272823411061105,0.0654192252264576,0.10538159239942102,0.17652131717769604,0.024321511845649457,-0.07556910630083957,0.7082404742410233,-0.1812576328627835,0.24059333743458278,-0.41583121434492853,-0.03045701940892065,-0.23764717896336263,0.0385929589184979,0.1537376061845097,0.03698557124326829,0.37999376568665344,0.2379337998640214,0.021001467008744612
2025-11-10,0.21653333977563527,0.1250365984320312,0.09824835055445091,-0.30350865198395427,-0.3485925661104894,0.2666700581420556,0.6814609611627553,0.03944233596495206,-0.05873661677041764,0.1994784793524833,1.0156224703502974,0.2598014148151595,0.3237971779743387,0.20407715016694783,0.45035032995597146,-0.0014443178144127877,0.07292116285133488,-0.10258377484270009,0.05988487407837928,0.5110195022859951,0.3900171818536222,-0.10920696358531579,-0.37650460738198255,0.16796452770513937,-0.19849504075768531,0.02345010583535001,-0.2076471822615138,0.2778478045987869,0.3123824310812853,0.031635891964084006,0.18571769627881096,-0.14251363296020803,0.14488924051996577,0.12190571476663603,0.04188887403947095,-0.0721648457645031,0.15628788530787197,0.736389455448778,0.72813905822811,0.32697465265699943,0.30434405849191304,0.6366390157115966,0.6507809869872598,0.36492253561571175,-0.023580795137461474,-0.018730157152942017,0.49633117693341733,0.5349302169260788,0.014183602285130048,0.11764140403474888,0.23195144165289605,0.3097960934677788,0.14036116341770866,-0.0790518833575985,0.2545819990081615,-0.15766514783026153,-0.09182139803131384,1.1897938107473802,0.0671754267418343,0.041091536139694185,-0.12678929874553402,0.06210147355093465,0.10785153431968664,0.27695158831686584,0.1373018203422951,-0.10689080389001138,0.29037639798181103,0.21328670839464658,1.2745019015322576,0.172949721366231,0.43560065160957895,-0.17486593579771192,-0.12889149148497936,0.36739964660551006,0.3420071474420643,-0.10064171920870746,-0.029203042998776296,-0.07268474840323647,2.4865839161972887,0.2837328782648805,0.014115155392339096,0.5019107429986736,-0.09703937576674704,0.2779857820857248,0.07298005591430079,0.10635644630910535,0.16228922915155874,0.03341786822751991,-0.1007304193645262,0.5430978160676272,-0.22875970698012904,0.26546527301966627,-0.44937206188292056,-0.07761238069648824,-0.2610508285591421,-0.030060415291668807,0.09694698458374162,0.034830770124671284,0.2208893276959023,0.23943720055929973,0.012351286382766391
2025-11-11,0.21680628199717455,0.1622522435690117,0.12234563629651207,-0.3179477515874647,-0.334784012839656,0.19042324850341585,0.5853690606118753,0.08653544878800878,-0.034139529133502156,0.18590812894268605,0.9335834539623769,0.3044680523466283,0.29295279002488717,0.2260909712761494,0.463686493738412,0.0337357349526306,0.06954214624166344,-0.0652213697873325,0.0802816639849735,0.5204143896937423,0.4122788599927065,-0.10332116055818663,-0.3553505941191232,0.20896519267938007,-0.16713243093480779,0.005141164233228412,-0.2085077400265295,0.26651605826397273,0.45935733791913846,0.041821591446044915,0.17878069745936598,-0.11784310459349479,0.17103859728979165,0.15456935711068942,0.035508204340711336,-0.03250529064783525,0.17535531885883993,0.748069059342434,0.7146041250105504,0.28918965841225863,0.29943940500342614,0.6075094858240517,0.6187809389705323,0.4202793466233872,-0.04087667026198094,-0.002082437395576897,0.5179094558788606,0.44414798815073286,-0.02300167499217176,0.09134422624776994,0.2766905235346775,0.36348814035898513,0.15871482709399864,-0.07165922903747457,0.2492073832588495,-0.14843616551606253,-0.0985584660007418,1.0308825674091922,0.08434010736597575,0.06560552625594518,-0.10451352859296614,0.11820274116320229,0.06312612777238047,0.29277272903541873,0.17046682736324636,-0.06772312975601069,0.33262359923093876,0.20466091466524716,1.134879195828781,0.18505806183559304,0.4267205432277603,-0.14974642109551706,-0.15228309977292454,0.2977926169980456,0.27970617128815545,-0.08116802498713682,0.01167876843272353,-0.06698211881339289,2.417322889473381,0.3140992369537965,0.02883566142023719,0.5224111050824001,-0.07799769383745991,0.3305231060427103,0.0835457373039239,0.10519143165626055,0.1936465912574008,0.05876880220320091,-0.07124106686753551,0.4806506675251181,-0.24190511524098635,0.2799125118214931,-0.44743327636643493,-0.05117920572042989,-0.24670170058755214,0.004053491582834967,0.1160892884858542,0.07227389681005025,0.2685526571434278,0.2456600172378336,0.024440034700383695
2025-11-12,0.21037558194985206,0.20994993717002997,0.12583365157479443,-0.29668446152538597,-0.318650455277509,0.21403278834478945,0.7498480566985466,0.06838441033103071,-0.06032926301061503,0.17302337179230465,0.9532994453467762,0.31010297450142366,0.28889774156229575,0.2271965201798054,0.49409026756566177,0.05450524917308619,0.07425171801112551,-0.0483998147605591,0.08413713542274781,0.5404923761239131,0.47869232097265524,-0.13082503358170272,-0.3408409605863968,0.2139611548039022,-0.18179018039919081,-0.0265211766798108,-0.23121870382448084,0.3067047965796439,0.5068814642228474,0.021308412702768287,0.2372160346032457,-0.10049016653533271,0.1883108616444793,0.13475285460069997,0.0581893809501417,-0.03948408058210229,0.15238233689828662,0.6824395527437772,0.6904940822000947,0.3159026061712782,0.30627055578738815,0.60507022463162,0.6146587824808338,0.45282021017959795,-0.06398476459272884,-0.0053077544723858505,0.5237919884244235,0.4461831406984069,-0.030053998604758547,0.0671078370413134,0.2907559254089249,0.38067657179001557,0.15239026888374507,-0.05446501171240681,0.23333046204823793,-0.16767724053887367,-0.11692714514322589,1.086060930616016,0.07564303994982802,0.05061994584099372,-0.11271837503536253,0.12812924118718017,0.03662566553260449,0.29884802143399525,0.1522767667551499,-0.07853706855721054,0.34855210902340583,0.21876598869767716,1.1976986895799122,0.15061808947456634,0.4559016300941161,-0.13515351499853556,-0.14288548052214223,0.3131179725294877,0.21134860443654424,-0.0916859783917956,0.038242558013448,-0.09414806444506041,2.1541359837999168,0.2783021279635163,0.056968979814444154,0.46702115228937346,-0.0826829798270945,0.33459591893775253,0.07138710957191075,0.07802462845633196,0.1995982393516238,0.06951523824955053,-0.08330122843811216,0.34051430317896036,-0.2356210551660527,0.2988617227329371,-0.4374672655794267,-0.052274507980218377,-0.2277417697397025,-0.003325353543043197,0.11064997969751866,0.07729836565657067,0.2583444925432481,0.23126951969613563,0.010576315678134884
2025-11-13,0.2227822427383499,0.37827326897475255,0.12764770559892646,-0.2972163092607243,-0.33872502608917743,0.1961849705665628,0.6827960396531745,0.07900543634450141,-0.04462694723495397,0.14861731791441168,0.9189228077226519,0.2583506751643492,0.3062566666287656,0.1743533062448961,0.44254131370892824,0.009203022908082392,0.03589580395860681,-0.14665218712278594,0.0978902803704631,0.4822768990941122,0.41703033215325935,-0.12249788041989706,-0.34328744345274487,0.1536868315067783,-0.1819472436743761,-0.0031866707636921676,-0.292174258444712,0.3538371221737173,0.4805335758999054,0.03921053607179226,0.1922606019461346,-0.08513200793415576,0.07622204581199732,0.1396637837620105,0.01097780006381921,-0.055815486426779026,0.11855950488797817,0.6582773154064847,0.6011101593500474,0.32876778578239074,0.2600254079296971,0.5405924542088214,0.5514194798681162,0.364571197810746,-0.07713628709290865,-0.03897077238684721,0.4758697602351467,0.4335329717010368,-0.061582101130866596,0.05554831500816615,0.3000619711725607,0.32070462650952813,0.1554220824524799,-0.04887755624630086,0.23815828645627257,-0.178603129357764,-0.13989895093841898,1.0341887976962485,0.054029193817375365,0.04387226438128988,-0.1119995167503739,0.12496155829611855,0.049106901539478276,0.3084069290193532,0.15006622127334057,-0.04326644644410893,0.27506925388697656,0.21305350131505274,1.1899612020621193,0.1408766481206316,0.4330427885104029,-0.11886210350694504,-0.1798437903880864,0.28675192321131227,0.1618148885257631,-0.08300180241674837,0.053965477265978334,-0.08529097840919975,1.8575696313630923,0.2880956818447107,0.06023955598891373,0.42458038033955314,-0.11630564218409378,0.23641106949320356,0.06672280426799415,0.0630749050117605,0.20589461880439286,0.06446391880377589,-0.08683580346075559,0.14854282924107154,-0.22408342568802364,0.28094901360396096,-0.45664707043008845,-0.06283521047281149,-0.22456824034134948,-0.03140763699493121,0.09066801199297547,0.08655757490445226,0.19267576107223672,0.2295431466101412,0.02170764742200393
2025-11-14,0.2203632335254051,0.405603157639846,0.14277264289377878,-0.3103050067385602,-0.37101554633029044,0.2237369347846494,0.718373523415011,0.1645009494074574,-0.019854750194360227,0.12340241408924313,0.9624261611358098,0.2513522789801439,0.3399463162221943,0.1741841411895202,0.44870768171630626,0.01220392720028407,0.0418462665712227,-0.17030084856145145,0.09146666905768686,0.493519138528701,0.4309980617286313,-0.12636948036431173,-0.35174119966336637,0.14419357648571074,-0.15345499379476013,-0.00491622956253468,-0.2814455009473644,0.36282498303103594,0.5017104795947265,0.06104040088122753,0.22647207688400917,-0.07115314965335695,0.05675788951665406,0.14730164286314995,0.014691751071930437,-0.046749199678499775,0.12584830909032152,0.6792907360645353,0.7907375883437784,0.36454661364321295,0.24139539021406375,0.517522633850273,0.5286257947126445,0.3618996755799453,-0.07970961969569024,-0.07291502458923793,0.4871871351520791,0.4701987037292297,-0.04672551295574612,0.02316272044939649,0.32510193285341304,0.29419395698904394,0.15981431177664707,-0.05877415320355517,0.26351040997007225,-0.1538771766919269,-0.1388891572758708,0.9792671894233045,0.037219750355418135,0.05205415314334938,-0.11931000345232845,0.12142109480481911,0.045409523298162835,0.31685442609609793,0.14678108788528443,-0.022505465335757813,0.27313333369687687,0.21506788306320512,1.3809850630574179,0.1646985880259897,0.35713248334706527,-0.14435321127817002,-0.18874550614342045,0.28278747630212586,0.18718507242153493,-0.07820257568213052,0.02608757627841274,-0.08603801023889213,1.9074352371467005,0.29800347007683103,0.08864802780202541,0.4516332755642314,-0.11367258736205066,0.22197248002062397,0.06860764555983145,0.07650121771230611,0.20705821281256354,0.07397428639930048,-0.08302592677063036,0.2309355478838644,-0.22688709555764397,0.2837326498627577,-0.46501329097130006,-0.04431112308498386,-0.21572766740166927,-0.030387758059504333,0.07266096341244666,0.08631038827272608,0.1969443123861867,0.217545904186637,0.036014180597460754
2025-11-17,0.19345068961704337,0.4216727299727394,0.1447542476867898,-0.3388377043597448,-0.389539892348885,0.2642359687610958,0.726633158673329,0.17149569671392917,-0.04362088185490243,0.0876692595916917,0.993378549992108,0.19915902466267998,0.3703650488374999,0.14871370552811003,0.40619230056044,-0.029869229099484307,0.013477007820617004,-0.15876053593233685,0.07511216236629159,0.46485881577336485,0.44776519349183563,-0.11369747343677106,-0.35667587342348683,0.1008144557449333,-0.17913508606805306,-0.017540287534938304,-0.30216350755752164,0.34818846631231803,0.5065982657742196,0.01966961565409253,0.23936279150816242,-0.08178260284431194,0.037879867868503725,0.17638894581739795,-0.0041285668700712375,-0.07175987795368322,0.11072256151670268,0.6451660107646255,0.7355414606133088,0.37954522837367066,0.1892360393571586,0.5892846271653192,0.6003853197896012,0.3318049958233842,-0.10646787284644743,-0.08341041898121804,0.4453258953721684,0.3928571018541771,-0.07929441321583464,0.01867003202159312,0.3445025919926521,0.2718879410897457,0.15564788589343004,-0.07241339905120936,0.2700330500925028,-0.1321559879411398,-0.15721664233421684,1.0179021773283412,0.03459510207366456,0.04932315961975231,-0.13250927924667621,0.13044194974618373,0.04121170517152217,0.28876973023330077,0.1288035711984843,-0.022343140748174006,0.23467020218760348,0.20249277766862406,1.4315467089375065,0.190984679159655,0.32804321415919846,-0.15975296371985026,-0.2006216619346738,0.276088740409121,0.17094753126419393,-0.06795734635153816,0.006537408490956853,-0.10149723303672209,1.8212520238477024,0.2653165087972369,0.06285540344079776,0.4476701057578094,-0.13383483048391775,0.18895423432247926,0.07842799163083747,0.06059712928052918,0.19331675938921444,0.05030582320904897,-0.09119332194832463,0.23825104626947002,-0.22213658952441473,0.2944069121710493,-0.4595024728703727,-0.05887602830132288,-0.23771007725950088,-0.0714434032501885,0.06004799954846485,0.06547163369388742,0.17126191485611675,0.21583403016191371,0.01260789352660141
2025-11-18,0.1771517244390992,0.42691394148558093,0.15155427284486667,-0.3276810654212199,-0.3876422439263758,0.2229157646886426,0.6586718478851235,0.20127012127894162,-0.03597093411424079,0.05234541113988311,1.0180746045277944,0.19434542576740288,0.3727378436417055,0.15153071051934597,0.4165366307837919,-0.030911688872124143,-0.006648268051512307,-0.15556881619390772,0.07840492185816728,0.4827254187655783,0.4331332496954332,-0.11155650811173556,-0.3469721569870925,0.10705609570717933,-0.17833573919597345,-0.02612794903391724,-0.29168297264963783,0.3702558185542939,0.47527638410902817,0.0035911253127201004,0.21759054253984345,-0.05222750249891428,-0.017538894356585844,0.17004249296459895,0.0034015974158110307,-0.07880795644715899,0.19109542475008956,0.6695134182555647,0.7060612967225777,0.421879714063627,0.19144446677704852,0.6137983585999747,0.626231191567403,0.34578092691378215,-0.1509979129479846,-0.09574227835929128,0.4232336005445143,0.3715541705666472,-0.06669465530146002,0.01667912224225332,0.3594859955627614,0.26410137496495745,0.1728546149107597,-0.07377891679719839,0.32207071720592917,-0.09446633897785006,-0.17156286455206426,0.9355175677905438,0.01962181179580824,0.044007958292823,-0.12338685153904938,0.21062275766277483,0.03882705514478091,0.28339226019947805,0.1416395282680889,0.016687791781367256,0.24069650645753682,0.16539888940261815,1.3135110304136628,0.15932747562377192,0.3626591401198491,-0.1559645530907109,-0.21333915724615993,0.23611360596131847,0.19050023753177858,-0.06435936969905542,0.0488643960789803,-0.0969984207020057,1.827475514839095,0.26110536584587063,0.029305554900498576,0.49866244516435576,-0.1326065209391898,0.16486072990412892,0.08894485207664649,0.07124737299065931,0.20210270404693254,0.0845035451114482,-0.09100276937371865,0.2894466528831845,-0.21151590460063519,0.2718364712385506,-0.4598657453972974,-0.04036279643573115,-0.24282619612801914,-0.04622413629503086,0.049347056523157296,0.08480212915513219,0.17695462251077987,0.21201144338454236,0.023544894019518647
2025-11-19,0.19899847030986306,0.46102115427852164,0.10906241367689118,-0.3084200573073492,-0.3680394373178627,0.406777021926533,0.6571535445976306,0.24765942912772543,-0.04974305186502759,0.0991066668504259,1.1711725527176844,0.21432217714891366,0.3246308132839735,0.13891337966162975,0.40364013898248596,-0.05040468375234031,-0.011269465237813692,-0.14503564735714158,0.06587567208204215,0.49214124950850446,0.4618754627177102,-0.14100735203225523,-0.3496935753408429,0.10716937870612919,-0.1896053207154914,-0.01303395315086231,-0.2951505691132119,0.39943488248700176,0.5007248742461079,-0.006619083634621936,0.20677474207432534,-0.029245187495927305,-0.08253276349862071,0.12909716600467358,0.028184315879205224,-0.08736927461763877,0.21568981459461423,0.710738548502247,0.8097405226627807,0.4919215106502468,0.21365829869788078,0.6922902045659816,0.7050337993930818,0.35126181938681555,-0.16108055652446873,-0.09773675176438368,0.4438992585606072,0.44188911952010335,-0.04790293500508169,0.07018447399588301,0.35750839477011187,0.2624429458821278,0.1864066616671165,-0.06815289758542631,0.4170849185645964,-0.09666959301773503,-0.1351704047081933,1.1466988919113548,0.022068125673713412,0.05869452186477875,-0.10404943362423724,0.18403320331250472,0.06875568516269115,0.30768976785526614,0.12428702996860674,0.02346910848203687,0.24447499614686596,0.18259528241087164,1.3548187457828003,0.13808320941344165,0.3350162026013608,-0.16475427077472882,-0.19274467127085138,0.3140829827659315,0.23964951732346162,-0.03671107588568112,0.07581496665207643,-0.11010076837727223,1.5151285785626416,0.2553443958742503,0.05824838975211599,0.4874959283115965,-0.12719325028087036,0.16287935737140735,0.05526842524310638,0.04911647583712009,0.16410957238020196,0.12226976426031944,-0.09053805862193154,0.25963453696911687,-0.19356479832027595,0.22225254306207343,-0.46677252156757554,-0.03880108364800283,-0.2542913143865372,-0.019959297970667977,0.05419868745698664,0.057044084845798926,0.15669650147746905,0.20582786825226695,0.01967054375545385
2025-11-20,0.17294178258629556,0.4281506288235388,0.07633801244913263,-0.3077247433717021,-0.3745871197995301,0.3059078584591337,0.4829051690317627,0.23601570645142766,-0.06834272584666368,0.07654934395149393,1.1139708093268217,0.21700489723836602,0.24682012212970994,0.11729867949604778,0.3835692798460357,-0.08007616459413625,-0.035257482588958555,-0.15099378067763147,0.06124519729465083,0.4541823496769477,0.4419632507490041,-0.14640885201931608,-0.35730062047929556,0.11997732057310295,-0.20450188089099275,-0.023445834251984654,-0.2964030750889154,0.3502957557296329,0.41466056466053214,-0.02166046202076599,0.19403947782338427,-0.028394448981515996,-0.08759058836374556,0.11830220139251968,-0.025801907230964427,-0.08785022599634373,0.21123125326046366,0.6472387052288089,0.7191248134581978,0.4550540805072989,0.22243891055886977,0.6473370046584235,0.6584511570627134,0.34268797792414585,-0.17098747284971771,-0.10869687330967381,0.43160740748982485,0.35346210649608856,-0.054740115179348736,0.038729149900291526,0.3544896422652253,0.24350654687182183,0.18577030446447895,-0.07764118871230008,0.44536815812337105,-0.09328044347608999,-0.14263734759564028,0.9989897899760212,0.017796143732035752,0.06925084706765916,-0.10025303629769855,0.17154804719500305,0.0660221171105495,0.2884524546711438,0.10791690317677793,0.01996001636375344,0.219493154744266,0.16154497798505285,1.0737435333693477,0.137892324956288,0.24750600182626314,-0.16152916980735965,-0.2037917486517613,0.289274484851046,0.14567153847174885,-0.04157244049945796,0.05251318027210883,-0.10919359703929477,1.542360420901976,0.2258290508305878,-0.008011635215388946,0.4679427066134929,-0.15524398983647147,0.12542398598566207,0.03968548375206882,0.04540366945929808,0.15977402499719107,0.14656266877600022,-0.09923865386444952,0.1667651366254912,-0.23589069044387956,0.20236547538950855,-0.4601942437174006,-0.03386972801081789,-0.28131583510210456,-0.04010877189317552,0.044559138296662804,0.031154560687419064,0.13632837700307854,0.2863269481095876,0.008351643607059644
2025-11-21,0.19466383453159342,0.46810162573852643,0.11446658750386818,-0.27830003973959183,-0.3511138449058775,0.3394628694464694,0.46194131337682065,0.2449616892999198,-0.0767793437064026,0.07858854299930629,1.077632981746718,0.2491385332388023,0.23420322400593085,0.1371121461110325,0.40171435287966495,-0.03511938986326679,0.007292673262671467,-0.16625515780309874,0.07503311072063568,0.47869211497777653,0.4614133714772164,-0.11455140251519269,-0.32931760816239464,0.16309995394263832,-0.20070369512931496,-0.028435063744848832,-0.29355767231836805,0.36927669207298663,0.4589712998666504,-0.01671283294873893,0.23494241649794767,-0.00897079868951689,-0.06432362749054166,0.12028035431853601,0.006514751966057775,-0.059051700354375125,0.236228214423013,0.6288474378964777,0.6386954988627831,0.48619092450520274,0.2897206426403154,0.675918558421889,0.6897680663835319,0.35853270359077505,-0.13603921218022086,-0.0972263071443572,0.4512491129054095,0.4256197897660503,0.03626652235930261,0.04229608722311329,0.3757595793976862,0.2519181312572978,0.20057652102712265,-0.058625716452459065,0.46301256125158474,-0.11161286046957641,-0.07821177122997847,1.054455259527654,0.04628830382838234,0.08888014964749513,-0.0805113873614689,0.2297259216500156,0.06242951247499384,0.33601316137501347,0.11762920983598613,0.05014161376238957,0.22957436309751866,0.1406560136684636,1.1307251436010461,0.12429868322677562,0.19714907299690765,-0.1314642805833529,-0.20415807604000602,0.2171369302188808,0.06266242456781645,-0.030202021648583988,0.06979238105328567,-0.09283602491778575,1.4587171678156086,0.2431752823290203,0.01375517360527545,0.45295476826969816,-0.10914098089149082,0.14251791147515602,0.044935245754131214,0.060766641405813226,0.19188589719953075,0.1579834049399529,-0.0889245265974713,0.13031790849101332,-0.18150295642521652,0.21322155473447935,-0.43343268791233347,-0.007245230223436261,-0.240493321121927,-0.009363282433417441,0.05919351643168613,0.051005189929905326,0.15642091577515216,0.2280245010362394,0.023155925593392412
2025-11-24,0.21034036753674834,0.4159213272110218,0.11791642734732855,-0.30798391050504736,-0.361901879907251,0.3711649481502044,0.5628633249476533,0.19908838656816097,-0.07548698073227855,0.11533908385895719,1.337929192129502,0.2504403806233819,0.22617738822555888,0.15397490852011075,0.4185614937289508,-0.021148177063885054,0.015425317440407094,-0.13382831482339053,0.08314316938496358,0.5005233663807067,0.48899239325286814,-0.1364656266533889,-0.3612548959821269,0.17053215824527612,-0.20136658890422787,-0.040229432044976865,-0.29937696933281044,0.3601058294158972,0.4293731149645421,-0.02874896339690558,0.22006610949904903,-0.020348885431256458,-0.10004951472585044,0.11223645493223544,0.013252089872625383,-0.05132531557673292,0.23219140239589553,0.6623721923838684,0.6975372591549298,0.4555164734657775,0.3077019591327612,0.8037773907649319,0.8183028949030198,0.38649680178874934,-0.1386013160038626,-0.09763751561252731,0.45376371229007084,0.49062892854433393,0.010676608117596853,0.049204482640262226,0.38926721741752446,0.26384410664175784,0.18706553835356265,-0.08274826796864976,0.43101666254062,-0.13274368629701527,-0.11286894000946524,1.1694931455862556,0.05541072668195235,0.07255233828819652,-0.10131656710288905,0.2672980345444509,0.0874551134061583,0.35138690055271216,0.0987511667527452,0.06853920311410011,0.27108670137552227,0.1515378219009169,1.285909596496165,0.13735086268834396,0.2102732209682705,-0.13707492843340097,-0.20248682859547107,0.2516440648190166,0.06040393985601211,-0.0479738675376945,0.08439491863046489,-0.1171909844032647,1.6118802767190776,0.2018152828847759,0.09402495841287584,0.4808166415329127,-0.1293241783943041,0.13880959565508943,0.04720896430755439,0.06008810468824666,0.17247855683403857,0.1468246720900721,-0.10692521257292031,0.22147180150966683,-0.15991924972755145,0.20244259017511546,-0.45717006453255093,-0.015932305083746212,-0.24301092541919433,-0.01661930273442458,0.07888626524792608,0.017963392877889506,0.17558694423883847,0.20526074689811802,-0.0007791643134614779
