Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2025-12-11,-0.010099897074933084,0.005284839471485614,0.02929134776799791,-0.11465196499161734,-0.05164753433777025,-0.18353716894014926,0.06774171146537511,0.055566089259970086,0.016667393681639164,0.07555201470528228,-0.15459143734464909,-0.039793597315999074,-0.028174785158743054,-0.02262789520459485,-0.06678646334426364,-0.04734654388114157,-0.019749485853779225,-0.05090307360545743,0.0024543851021517904,-0.1089717902590881,-0.10156174367459014,0.02793510671105215,-0.005464513217150246,-0.08810888447567589,-0.07627450965179783,0.03214943065549114,-0.07300608729763836,-0.1054244980432335,-0.012019491403240323,0.02455647427553309,0.004205446858528972,-0.0768339892177512,0.029516764206967472,0.06699851947430291,-0.08218652006918004,-0.06372322155066024,0.03104252275212438,0.07176869813827313,-0.22239954779679838,-0.005303535396183445,-0.1374809386742022,-0.07597412194712416,-0.07320164969087961,-0.12987187807875644,0.038659722265828034,0.026939484531629976,0.009498950233250869,-0.04303054929927086,-0.03314883566802784,0.04336123582087581,-0.09035437382276923,-0.0055763869140343925,0.02813270333454354,0.05124733694189587,-0.022498402516269334,-0.04685372212793215,-0.05413451821727633,-0.06161437589943097,-0.008990839069310308,-0.015443349198568157,0.05829835021254315,-0.045597430897293956,-0.0408719962366888,-0.0038803366554396312,-0.005307313170425321,-0.08862029948177264,-0.08282278328324644,0.0477807713032099,-0.07195884869946378,0.046642797272919534,0.17206364909349403,-0.07953233702425311,-0.007924049820520862,0.06326329973650502,0.15795041439227997,-0.03734308850049661,-0.01136806919476574,0.05237639340639755,0.017909579532320086,0.0373087820886141,-0.047225243576344944,0.0061308863984435025,0.012355942235114825,-0.012542321528191902,0.06268313854732088,0.0049355622726020565,0.03494840296971291,0.012941459907265696,0.07397990984090996,-0.01653705384649773,-0.13735672528635612,0.08717944621517226,-0.03525425491679268,-0.0565000824601809,-0.07573121013111317,-0.12515755982779053,-0.02181818873637842,0.011793562234584387,-0.0742543928942887,-0.11678252760465258,-0.006725407457337074
2025-12-12,-0.017588564436843868,0.042490180343344175,0.026082998000582225,-0.10152915014042119,-0.05749890397479129,-0.12563642443556278,0.1858318712464524,0.04839344701299719,0.01445337689622228,0.07375100217815778,-0.013259295173997376,-0.02626285007469087,-0.045422019860933416,-0.02433096630732967,-0.038973684704821654,-0.026316541312090713,-0.0004213698206296801,-0.0678484151774239,0.005732493865049482,-0.08680855252114394,-0.0434015745807923,0.0028004740867170197,0.02366434316826438,-0.07493204186932689,-0.08259225191033992,0.03230857657235109,-0.06588903823161285,-0.05192002102075799,0.010466095238537254,0.010793302061300247,-0.008361320665644989,-0.031586223425352555,0.043291946287291494,0.061321980518662,-0.036189202847142,-0.05832418278086693,0.0342252740064829,0.029803890971681457,-0.16737918526563433,0.024311182637047457,-0.12822212603519856,-0.08103755388466061,-0.07946128010725029,-0.06364007181983022,0.024664927960094563,0.03358335310156879,0.018223418863990815,0.002111322714332786,-0.017639951116840358,0.052633425173053805,-0.0953412125339248,0.00589864436672205,0.006917767296771071,0.0260794381538908,-0.01104266558936473,-0.058761079591530097,-0.05364286825598352,0.00393836452409968,-0.01906542569980596,-0.03805487174716049,0.05209610673652387,-0.04237571595026912,-0.05783156115229238,0.008500503080662525,-0.012058629621389594,-0.09677432752894632,-0.04996474553831565,0.062046387963008987,0.015353179499727698,0.04292824133995721,0.17762416897273225,-0.057644212864044864,-0.0011804705370217494,0.09685378530763811,0.16309090757833566,-0.05355980079465095,0.0007730553371982918,0.034930071444307265,0.003257809907649456,0.012278233795867233,-0.014326094320086913,-0.009432815887370882,0.014822316126974822,0.00803971268920256,0.07351524317055502,-0.0024427853380175613,0.04171546501973389,0.026767704652819413,0.07783107171774029,-0.06586155352897238,-0.10012880881143515,0.09041358461114346,-0.01497783759992255,-0.07964043849509395,-0.06752321999972066,-0.11547299992467597,-0.02641047369012628,-0.002205981813973912,-0.07535351697003034,-0.13048987777467458,-0.014724596368373533
2025-12-15,-0.0042498190130451086,0.020835988688437612,0.006111612182536419,-0.10942352318583559,-0.0526078761147355,-0.17270142315460824,0.16284886187073266,0.024910080546782343,0.004803243480174135,0.06330502748129851,0.0005000939985655428,-0.048912962555902606,-0.05612086579394049,-0.051967799028970196,-0.05331412702767846,-0.07733687211094109,-0.016619865816421386,-0.11638907746596683,0.013116058273820008,-0.12049273482724088,-0.06541412911084055,-0.008122900371760888,-0.008580718238503815,-0.11034146137866152,-0.06503619941545868,0.0697453245363111,-0.058852940837223366,-0.011243276233787958,-0.005678943265308156,0.02639775938898603,-0.030840059841158896,-0.033137406911067036,-0.0337102366910067,0.04729639126331664,-0.07314004111615424,-0.05734838252730423,0.009794855703239125,0.010487592212430452,-0.22068551549217186,0.03697182772772034,-0.14262975682652979,-0.10892020259681456,-0.10716011916894175,-0.10986990505347771,0.023829981414381973,0.006190810156274873,-0.012464851995538595,-0.04455579172708912,-0.0069063626071992346,0.010592191351055935,-0.10386580892453967,-0.034057008592108806,-0.005606856711944497,0.02359627021423305,-0.0399658606602149,-0.07074221973373462,-0.07478291244307078,-0.07337909693944611,-0.024407448121470443,-0.042469214860376026,0.04756894582567994,-0.025275679552868136,-0.06254915668529915,0.024663047416171646,-0.022141467555514494,-0.08809776035367234,-0.07354629661453371,0.05480205110831582,-0.002321221894917791,0.02127757135446373,0.1875969306860863,-0.03305659460362986,0.0994363232584694,0.05651386492389532,0.15006674272969267,-0.05295182679557442,-0.02481588428171655,0.01912679323823807,-0.06454049407310292,-0.02101191596114771,-0.03252692761189202,-0.050987391069891475,0.004894074075474042,-0.001998097158049994,0.04894693950341178,-0.015388261484116983,0.055922272693472164,0.0065278097468806084,0.08127023451118509,-0.18239261948157082,-0.09702282436616261,0.10808453149797814,-0.03270001324984162,-0.09209264281602869,-0.06084816444903529,-0.1352778980257121,-0.03216506933813057,0.007540923285668022,-0.09681238449843876,-0.14129192657233647,-0.0
2025-12-16,-0.008075958794932836,0.037398873549778555,0.028562687098416473,-0.1094164154526005,-0.050678113132282876,-0.14750399903214872,0.1525059752926441,0.022775836894705637,0.024293248780633325,0.05168522202321302,0.0033871791448969457,-0.06598920106115025,-0.06266708910992969,-0.04723121138579067,-0.03502889594569569,-0.07910494096741894,-0.014555932989892106,-0.16248661061865066,0.01788031213868535,-0.10947156047372086,-0.06299287341550319,-0.011531002247774591,-0.08069801455847592,-0.1486094963571689,-0.0026508747022342405,0.06781290899647685,-0.046170862784022715,0.00576910547177667,-0.006168952653270887,0.05856513766812377,-0.019339339153418456,-0.015776891404366777,-0.06214753456510791,0.05802293726956864,-0.051026818657401884,-0.06109957150955836,0.019636848417730945,0.019979081387855535,-0.18659532136772117,0.0436368969430303,-0.16170199449287748,-0.11174369010361906,-0.10983873615758344,-0.11707832037521948,0.02041878602380942,0.003918769524806076,0.008211044216045793,-0.05039416926967122,-0.010476870483802303,-0.009226414868004351,-0.07502113144800693,-0.03932688891326808,0.004155986354275942,-0.003967346623537926,-0.028294742028120767,-0.03201572769943706,-0.0817204305436059,-0.10298645166078035,-0.0371796330418106,-0.03047663941295853,0.05082656223824511,-0.019296978153222177,-0.07912900762294384,0.02613685183395853,-0.019591007672025373,-0.06661550102150526,-0.07720002922025593,0.06448382313707479,0.05801566040412598,0.023954921875561808,0.14968037929855282,-0.05264949381358486,0.08149994491670942,0.06541561396711759,0.15346653304395985,-0.04107473219256286,-0.01875505856231041,0.016658708734873406,-0.07896101331480865,-0.01621318958480167,-0.01747282112065518,-0.028883830860159998,-0.0035385720938740928,-0.017056914686369273,0.04713738923333688,-0.011192819029203216,0.05939817443293249,0.014033548918215843,0.07913296675588644,-0.21152466301039397,-0.1144165123315053,0.11678677425095263,-0.045321064892506424,-0.06385002424025088,-0.06116167815855422,-0.13524422319134066,-0.04572452891332612,0.0075500103278262065,-0.08395061437384199,-0.12856435418878887,0.03864535299021088
2025-12-17,-0.016376318091385844,0.04141033187425669,0.025532540628609435,-0.13429737837764777,-0.09102653481155554,-0.087650968544851,0.17632630512540393,0.03914068919047664,0.010971396248996568,0.049813162227658636,0.04853352223820073,-0.1006885009657319,-0.07569993460859825,-0.0651414358840372,-0.06359465659933194,-0.11390261169054594,-0.04530558021545783,-0.143986338403588,-0.0020068736407592436,-0.13514614281501314,-0.017824628738691395,-0.011673737114963112,-0.11388688591415597,-0.1914830749959806,-0.07033357517468009,0.054723383386624636,-0.08906054857596901,0.022885094844607323,0.0067594635260326275,0.023447262827261728,-0.010546645305381297,-0.00993463714505416,-0.05382254902687511,0.061910890812881814,-0.03710704283203592,-0.07149353831291116,0.015711859707805087,0.02648856877011707,-0.06441723542194877,0.015540595337242613,-0.18790636648251002,-0.044308305660637703,-0.04173074679763755,-0.13035039718083263,-0.0028694749049194,-0.01943079487678112,-0.020695255375728694,-0.03860559458174495,-0.022910949223646337,-0.018565533776540022,-0.06055424384640817,-0.04864011006483504,-0.00688134670515006,-0.014467941699584097,-0.019663280829144814,-0.016174705015064017,-0.10204445107633409,-0.05272718574745272,-0.05331091871095173,-0.05150019298928443,0.03149186698039319,-0.020980450415272855,-0.07976570812450623,0.019469193564042753,-0.018062914485486026,-0.07718813937511415,-0.09626845637583892,0.06005806069625386,0.06790654971516175,0.05733309247714313,0.14053857894036714,-0.051023634354459,0.06389169307121667,0.08387179083513419,0.1883016388607266,-0.025150096425773816,0.0015948119642809067,-0.01364692156691194,-0.03527003378763682,-0.03829537532486227,-0.0388041075191341,-0.012926843993204873,-0.018162323551826898,-0.05113699292547946,0.03919179248011484,-0.030366691653256117,0.04358061426436266,0.007364656805440517,0.07168359556311255,-0.14266847897431334,-0.1258145728844411,0.14080991352469407,-0.04161908406871828,-0.07748802599877358,-0.07187598024658048,-0.1818782126378926,-0.05728316933318012,0.003169940956355699,-0.10992551968822872,-0.12574820701317857,0.002294284480499842
2025-12-18,-0.01776106745661643,0.04724847443255786,0.0375384635108732,-0.12483321448095208,-0.09658827077999521,-0.12827334366330745,0.12692690338142965,0.05016446220415072,0.03998908358514397,-0.018917058626590988,0.03118929343633925,-0.10233069633577885,-0.09829667726459013,-0.056196251527189656,-0.06465114175290321,-0.11973364935795416,-0.050075299336497014,-0.13323425017844737,0.0019429793172417442,-0.14757932246044936,-0.03465105673153235,0.020168872477357436,-0.10635978310313265,-0.2137572737066893,-0.028434512960489933,0.0418845654237856,-0.10606513962052189,0.00542844897186201,0.001924588315714959,0.038601687109423244,-0.0025323969343420405,0.005143816223561304,-0.0597187309067746,0.05048460258550824,-0.038264323208394346,-0.09697304370761328,0.011573733107338668,-0.019188518911036345,-0.15227153306248287,0.03858875681270535,-0.1972917742057747,-0.06663463061470498,-0.06464696238673517,-0.13441227765210817,-0.06183408272430957,-0.03463045247975227,-0.036213151891168804,-0.0568015393019361,-0.029473784774684875,-0.027653299517317986,-0.04816299568890181,-0.04538924472691952,0.005136243454920142,-0.014016900254498976,-0.02604727221746783,0.002128735216646249,-0.1281594986984962,-0.15171142598677112,-0.07322106289388475,-0.055740964945310445,0.017927505412425826,0.023015890890611956,-0.11260332871565781,0.024307816802564552,0.009331483574815835,-0.05310176350198814,-0.08214980249017767,0.01803232491520912,-0.08774619564204,0.038309631274127565,0.17608902605616528,-0.0569531016110012,0.062434989202797886,0.039756892789009735,0.18350048186933976,-0.013853502885206037,0.01610998004987685,0.010000699408536318,-0.10972330370789574,-0.009367801724017522,-0.060705524231881025,-0.024465790259406317,-0.0730829074445869,-0.05364119347143137,0.0382621783630005,-0.029772560424909278,0.05234372714952862,0.02294520558850288,0.05546177968689603,-0.2046604239680685,-0.1199464533172363,0.12293636466994173,-0.05346738381866167,-0.06779852384256468,-0.09964455964239383,-0.17312721409209142,-0.0773087403540107,0.025795554854906255,-0.09086573344154947,-0.13486610845752023,0.020919121862396417
2025-12-19,-0.01902740880854714,0.026147435817188036,0.005548959433246403,-0.12929314863676855,-0.11866964804100766,-0.09264071312720223,0.04526956044654362,0.03704728732343032,0.044819980554096195,-0.0209259670888704,0.03967047833825865,-0.09247343073357506,-0.15282716935489504,-0.06799740844494084,-0.07748109373320533,-0.1520624155380299,-0.04991765029740036,-0.18344624277643717,0.013426187717378246,-0.15055594482833978,-0.04178196797121747,0.0014018429874826932,-0.10048386705427292,-0.20419956850291698,-0.045010255095500495,0.03927694928789727,-0.14239740524491218,-0.00038268696619359055,-0.01528398709956802,0.026038266564618162,0.008846311589412181,-0.010925765395326303,-0.06995931491249863,0.05456928670347572,-0.03752829178372097,-0.10545831342237033,0.010785369170360881,-0.02124182541187225,-0.1056654259920009,0.023105306825839333,-0.20458962581065476,-0.05399960073769661,-0.0496941017541519,-0.1423928673693129,-0.03806091124965838,-0.044812882259424924,-0.04314975591137249,-0.0487040459910586,-0.03178503723020798,-0.01386716465633886,-0.02553104749545354,-0.04596560547540762,0.007845792925938677,-0.02367389258153363,-0.020807900812731983,-0.01664084638002783,-0.052668468348072484,-0.15963456895347816,-0.07894636276091171,-0.04953198119970681,0.02817408442898295,0.017042117418379132,-0.11686427454836301,0.02773442695181838,0.009213464247192493,-0.07263566963671186,-0.09051698286482068,0.0005964129606210733,-0.17705382541580716,0.04973761210126526,0.14190909645774152,0.056755763978208584,0.04887008424059236,0.029594271451518717,0.14880497424789263,-0.016988352196834144,-0.01245990130612773,0.0172120859480398,-0.1690243442350381,-0.007904284015511687,-0.060414534887826665,-0.05155873020722801,-0.05556886203226541,-0.06670990632733709,0.04233584255609535,-0.03927594440459625,0.04432137645063394,0.009642785178706537,0.06420861222426,-0.19111865105336623,-0.12222288823946759,0.11415169619176202,-0.06642547681274791,-0.06524470286325079,-0.10291082270774732,-0.15726495342733915,-0.0775329935829514,0.03326043627108144,-0.10515684031800143,-0.13898339814821958,0.005624175778703444
2025-12-22,-0.01772768304632555,0.006711693376407091,-0.009921757377099993,-0.12409166450181375,-0.1444622463653651,-0.17608865719435363,-0.04334526983103704,0.006892643918631425,0.036790978808801444,-0.05199407441221093,0.013599783234625962,-0.10776614949214824,-0.20883036255657617,-0.10138036786622173,-0.10144657318275363,-0.18202418471415194,-0.10174784986870455,-0.18981285344154597,0.0023347360343954904,-0.20956666350177744,-0.06643093756471008,-0.0022824733101749484,-0.09876071681941312,-0.22030474499543362,-0.06676570660622261,0.04846127508553044,-0.17609780180618206,-0.03539231285462163,-0.030510328725213975,0.003392868706801666,0.01587133945021335,-0.026240050812806448,-0.10165871017296846,0.050922129739413236,-0.09109276096832342,-0.1185126932901368,-0.01693958681704899,-0.08296066220545706,-0.18597557903627782,7.958827158049964e-05,-0.22274757366729792,-0.07432608806762642,-0.07093666165883472,-0.16770951116903032,-0.04889097889496985,-0.041564842270154445,-0.04266535813956063,-0.08179655227150939,-0.059252724632886666,-0.04997924342620075,-0.027410847998783794,-0.08281384308640827,0.00711779300509352,-0.04053696094028658,-0.03181282614330949,-0.04053598206342923,-0.059711942732391554,-0.25760098572658685,-0.09058867880756294,-0.04588881275269041,0.025829520650201276,0.016507304521830357,-0.12371968796197952,0.02800569501388661,-0.00739093879715047,-0.11208845617153274,-0.13270317781812158,-0.013565301920438255,-0.37354123079153867,0.04410450168264057,0.11772494584624349,0.0625865045563182,0.02131276181783681,-0.01694102528122765,0.058427016071619375,-0.01634702411188993,-0.03319662081889363,0.03711452225625933,-0.24549745936671874,-0.02601985559296538,-0.09725052970030856,-0.07922111412172295,-0.042967699041663865,-0.12067643121946858,0.03217791903226752,-0.04934780328143096,0.04780565173500462,-0.005924017823401462,0.06546075738326784,-0.23657110391658587,-0.16624272626598202,0.025191920090513076,-0.05073573826954081,-0.06677998342723201,-0.10850669699684956,-0.18025379870657354,-0.08746948457720038,0.01913640089303914,-0.1441746366765655,-0.053398670821380056,-0.009656484756473294
2025-12-23,-0.003204617820945499,0.03169966357424181,0.027866671517241315,-0.07512399299322636,-0.08707859827179698,-0.1616893127919965,-0.054568628834034794,0.017923750450717146,0.02812422274123727,-0.0518827170310181,-0.02877243045947364,-0.08302867763079425,-0.20673349908833605,-0.0911726118383489,-0.10138119895520759,-0.14296904801922805,-0.07600015219066414,-0.17362161361851758,0.007003409887019418,-0.2097264670236827,-0.058118185347197704,0.012356390483317492,-0.07422305742937718,-0.191129069736808,-0.06134835361554902,0.04918745760136256,-0.16179475394127008,-0.025229891679351635,-0.00012818442327544588,-0.003533659757624319,0.04316155588705872,-0.015128174635188119,-0.09307668669269442,0.04894134367339886,-0.05669937643064227,-0.10129954837530453,-0.01028380620498126,-0.09772482276388605,-0.1900006850156295,0.004920617437683128,-0.17894473173761694,-0.05418310579207586,-0.04970845723361261,-0.17073015682839365,-0.01130484285735256,-0.02883908502990118,-0.021315212495711,-0.05362314417742309,-0.016572378074977356,-0.0280088351599721,-0.01562794086672681,-0.09365139232486452,0.03549331936681088,-0.03373942390007034,-0.01126737576782566,-0.055196894188974666,-0.033548161818936606,-0.2299219624259401,-0.06652474407022946,-0.010846239832803972,0.04999996593729328,0.036857671058919905,-0.11986920490011466,0.04723650865681095,-0.009623680279359448,-0.08365157214811325,-0.13485491463048094,-0.03119971582614256,-0.33225622961559487,0.04420219130168823,0.10363337946126872,0.0811134163613142,0.051178366859598645,-0.05780711193244925,0.0172067444042453,0.00850588293912069,0.006389910167622026,0.05128542885176235,-0.25366481905747307,-0.043931885542685345,-0.07558420623955486,-0.09476659273594401,0.01745751159399933,-0.11788754317711203,0.0322616197118879,-0.03729320125523694,0.05669108374373111,0.012092158424468424,0.05170267153761754,-0.24155565753485475,-0.1109160414381829,0.0345773391070634,-0.021920068787664837,-0.041109121255713754,-0.05841955867891202,-0.1404354478560994,-0.07744363817622157,0.031773040185919754,-0.13668634968855575,-0.05512790138650914,-0.019986292004347206
2025-12-24,0.007647335649156428,-0.0016557931541805182,0.018712219298510746,-0.10820135118174545,-0.1074577191335433,-0.1293576551593565,4.654622405464437e-05,0.0010170018330297736,0.02656341288956965,-0.026957778577086255,0.07162105360438376,-0.07636337054638953,-0.2179544975946448,-0.08881790850287641,-0.09392061138806373,-0.11928545892410236,-0.07334098429262625,-0.14551935728187115,0.012740988266889297,-0.21938003555988272,-0.04317368887315509,-0.013513560969100169,-0.12547238119798854,-0.18880483508767942,-0.04842395629949059,0.016092626177561464,-0.1713612976366965,-0.023347156007401004,-0.015661108915246302,-0.005008342045028424,0.040617451321116715,-0.0197814938449854,-0.13061174975144452,0.03775902333013692,-0.05971077363285282,-0.11400365662768674,-0.021471086190251176,-0.07719785070854845,-0.14958064360238943,-0.009819019550613817,-0.1696542664332017,0.008145293004956367,0.013448835719601204,-0.15756116185176738,-0.03864312602849895,-0.04383543036701787,-0.0014467526700521205,-0.010338053155071192,-0.03306649910379722,-0.015251273999417725,-0.014798533272687875,-0.10459732333669614,0.027380549450362057,-0.04610312720953402,-0.006372821746521762,-0.08508386855016581,-0.06224865666340351,-0.18115406919742494,-0.07734503272038062,-0.03381514502142324,0.027940909797061764,0.057461178638364974,-0.08978781326162877,0.05437605842631377,-0.02878068621492469,-0.06932087231070239,-0.11558057767174001,-0.0295780231349716,-0.28022155858911213,0.04487723504768537,0.12461439355835757,0.02497887548633493,0.06482890626329674,-0.03325385018446303,0.013930445737009078,0.002433461766037648,0.007533657075327382,0.016940955678388825,-0.19673342477007894,-0.07665833606466421,-0.06423731606263927,-0.07603492683931279,-0.01475880841889321,-0.1251658083686833,0.022100017899540303,-0.04350225299687471,0.037470786597153194,0.011115666612417918,0.03537171996874977,-0.16185551083049687,-0.09841251608160273,0.030350111619433573,-0.03363873775230841,-0.053117937020281,-0.07588722927595559,-0.15057589458962073,-0.0784696174462376,-0.0027356304700485445,-0.125679162636813,-0.0747406632347567,-0.02802451477452661
2025-12-26,0.012889392358163554,0.007851665472255798,0.025068410381421047,-0.08771014512797692,-0.10718197874628,-0.08017797953131933,-0.04298258574916636,0.023980481016488753,0.018635878745508427,-0.012409135395295312,0.08369803494434958,-0.050766526974053594,-0.1863626372780809,-0.07587459948220565,-0.0764227095475547,-0.1109420106144483,-0.06179657585514686,-0.1139653323305474,0.020193915062519108,-0.1902737956013416,-0.02892654738946665,0.0011275110271488087,-0.11169418183447744,-0.16260205757452817,-0.05679989562429544,0.02345890328925626,-0.1383455584055493,-0.02410901986501357,-0.014527821332114055,-0.010031750564865716,0.05861932833298977,0.0005683209351118323,-0.10665316683675297,0.03895675869481785,-0.036745676956720486,-0.08755576137527554,-0.00331322066024331,-0.07395046779167735,-0.15876071277300707,0.012558057640423725,-0.14352575499114217,0.02618505362272039,0.03006716771369289,-0.13612599002742654,-0.0027695019573230617,-0.03324248213460668,-0.002003319200061471,-0.010326511665541771,-0.04394590966880241,0.0018311495975519287,-0.004645096087993572,-0.08221131787208846,0.030977013318889468,-0.045321485177925114,0.029001493950812418,-0.07578806257424042,-0.02683752319269961,-0.17398263585997786,-0.060625587841603545,-0.0067460424006833275,0.03343361423250557,0.07707923550479268,-0.04339848155331749,0.055147355338603155,-0.005384630382700983,-0.01923754125233379,-0.09937742830746799,-0.022474294394388528,-0.26838290706184176,0.052104144904313254,0.09511494406170395,0.03707603390375458,0.06768364196432397,-0.07153641005079514,-0.004872409280197942,0.0063219071991093,0.02449445124413674,0.025254266748427123,-0.15383676669297963,-0.03245610511539754,-0.07595349847920985,-0.075631798741707,0.009661289813611362,-0.12287851458598453,0.023742863717075458,-0.026408466008935427,0.046790450312362064,0.027774973578304163,0.02370310958792421,-0.13302338902439725,-0.09340424717782159,0.029035729887534556,-0.023847785928750254,-0.024769981771994187,-0.06346520283732016,-0.12431004414062619,-0.06119025089106689,0.0027100197360554468,-0.11938902065278212,-0.04642783900009917,-0.04017122106663851
2025-12-29,0.013655151035598223,-0.013968194970496395,0.030885244051560345,-0.09477503784339603,-0.11224494797681195,-0.052326269478696785,-0.006394674580192605,0.043358371826156095,0.02040995930938605,-0.012698567008229356,0.11950467173612744,-0.031183804740803067,-0.16226194162296803,-0.04996487650231818,-0.05458303944426435,-0.10991593461413007,-0.05157175793054036,-0.09868017759579928,0.019912804363184544,-0.1524878047313658,-0.008505773896581692,0.0043726809968396285,-0.12420034708364369,-0.13004091007317253,-0.06361232358025481,0.044502637559237,-0.1687913932857421,-0.022610819994511422,-0.0020034670795059384,-0.009899018199853726,-0.0007874433667618419,-0.010895952587197222,-0.11150147003453936,0.04788143780504217,-0.02875843836127734,-0.06729257888152018,-0.0012938862786944227,-0.05163620429445026,-0.1250425431452784,0.01392047073785252,-0.1412655715876534,0.017749657966841692,0.019330941014808256,-0.09876477908113013,0.01623979413252652,-0.037370368581933766,-0.008344075574804322,0.0035316778936488324,-0.07155908831219993,-0.0020375877002405396,-0.0,-0.05236638057654641,0.0305599514113023,-0.04954868512883204,0.023190365563691362,-0.08459927575905501,-0.009188328902998588,-0.13548749373298352,-0.06050330312621632,0.0064615219505465005,0.03793043998835255,0.0777281107530956,-0.04043050506699619,0.05316171114173174,0.0002639347735208242,-0.02772897377044825,-0.07145401399138884,-0.0032955490515036434,-0.27894093411339815,0.061608659580259184,0.11296399032143656,0.042425338311830374,0.0371487211032131,-0.04421657500172271,0.046740881179551996,0.015739829117150106,0.027615674363748233,0.02482278280730832,-0.11105741647361911,-0.04426496995168927,-0.055565971991149654,-0.06484198600013369,0.013033378433706888,-0.10359469942266464,0.029920142674229377,-0.023538922764775316,0.04066613108418904,0.013046804917946297,0.017317337198622496,-0.07750018546772885,-0.06253399327350961,0.04856413126619441,-0.004372337894077205,-0.022725808804540337,-0.04191487131208005,-0.11338089862630385,-0.062374512762952916,0.009784822179071617,-0.1047217555723643,-0.0335415736132707,-0.05018735029762622
2025-12-30,0.020692266972149986,-0.008959216479956122,0.024204702420949187,-0.07999992859880645,-0.10114642298108101,-0.03060453971786181,0.010067588165750707,0.04854391642280309,0.01561443161846432,0.0029585903344253595,0.13013849715798076,-0.022230153529596564,-0.15608465608465605,-0.03573664201119753,-0.042551280024888616,-0.10638390907842377,-0.03941850900566468,-0.10182926577957119,0.01965708365253027,-0.13137060807597023,-0.002830938908908953,0.010946607270419628,-0.12289249543493352,-0.1136623000613155,-0.06099895745969164,0.05247431023878846,-0.15532779337700164,-0.006108685406811087,0.006346504160110511,-0.007807822700034661,-0.011733301348227698,-0.018561340789757796,-0.10621856267327212,0.05050829145604363,-0.014320027294910886,-0.0612010222178776,0.0063226282236933384,-0.04589229493255753,-0.09982170419485792,0.014672739985112981,-0.12206684727714223,0.016758576606381026,0.019128843120217343,-0.0759824172943333,0.023338195926735583,-0.021697302536768603,0.021161499912782267,0.0803748033987296,-0.056459832878059,0.0014821364561719008,4.833568092521556e-05,-0.033026878626142286,0.03498147404832719,-0.04781044138107893,-0.0039797482021148856,-0.0739200427759974,-0.0028868413083287248,-0.11580818431406659,-0.04884369259824228,0.006226618375251736,0.04794160748187026,0.07556503944262094,-0.028618112661214612,0.06323740663179955,0.0030968318665062222,-0.02038048993952768,-0.05552283473100461,0.009207196244202631,-0.23794063876516836,0.06675167944751481,0.12827665752813,0.047181569446615224,0.05078715903392239,-0.05960703181539695,0.023471055808280683,0.021312146710195434,0.02913755939682816,0.027740264886585764,-0.07355298079023065,-0.037764245395284446,-0.038356202120748195,-0.052026699568853196,0.021352289186708506,-0.0843308542024126,0.03895969748374206,-0.015071692112647694,0.04650273110611802,0.011748430898531614,0.02492699050500613,-0.05639625843450946,-0.04249121696206748,0.06191453178273776,-0.014019712077778745,-0.011186367179841783,-0.04019197480979364,-0.10723752839868506,-0.057349566184977885,0.009973370997863995,-0.09854396186473968,-0.014823431621885153,-0.04373702182101735
